[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_run.gif HTTP/1.1" 200 (38 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_run_selected.gif HTTP/1.1" 200 (32 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tables.do?jsessionid=55d6a180a6c73d390c7199e752e56dda HTTP/1.1" 200 (271 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree.js HTTP/1.1" 200 (4 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_plus.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_minus.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_database.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_empty.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_table.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_column.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_index_az.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_type.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_sequence.gif HTTP/1.1" 200 (8 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_sequences.gif HTTP/1.1" 200 (10 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_index.gif HTTP/1.1" 200 (14 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_users.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_user.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_folder.gif HTTP/1.1" 200 (18 ms)
[26/Apr/2020:08:02:46 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_info.gif HTTP/1.1" 200 (8 ms)
[26/Apr/2020:08:02:58 -0300] 0:0:0:0:0:0:0:1 "POST /tempo/query.do?jsessionid=55d6a180a6c73d390c7199e752e56dda HTTP/1.1" 200 (9 ms)
[26/Apr/2020:08:02:58 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/stylesheet.css HTTP/1.1" 304 (5 ms)
[26/Apr/2020:08:02:58 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/table.js HTTP/1.1" 200 (7 ms)
[26/Apr/2020:08:03:22 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (1179 ms)
[26/Apr/2020:08:03:22 -0300] 0:0:0:0:0:0:0:1 "GET /webjars/bootstrap/3.3.7/css/bootstrap-theme.min.css HTTP/1.1" 200 (36 ms)
[26/Apr/2020:08:03:22 -0300] 0:0:0:0:0:0:0:1 "GET /webjars/bootstrap/3.3.7/css/bootstrap.min.css HTTP/1.1" 200 (42 ms)
[26/Apr/2020:08:08:48 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (738 ms)
[26/Apr/2020:09:50:52 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 500 (796 ms)
[26/Apr/2020:09:50:54 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 500 (16 ms)
[26/Apr/2020:09:55:33 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 500 (822 ms)
[26/Apr/2020:09:55:34 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 500 (13 ms)
[26/Apr/2020:09:59:20 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (794 ms)
[26/Apr/2020:10:03:47 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (799 ms)
[26/Apr/2020:10:03:47 -0300] 0:0:0:0:0:0:0:1 "GET /webjars/bootstrap/3.3.7/css/bootstrap-theme.min.css HTTP/1.1" 200 (36 ms)
[26/Apr/2020:10:03:47 -0300] 0:0:0:0:0:0:0:1 "GET /webjars/bootstrap/3.3.7/css/bootstrap.min.css HTTP/1.1" 200 (41 ms)
[26/Apr/2020:10:03:50 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:03 -0300] 0:0:0:0:0:0:0:1 "GET /lista_alunos.html HTTP/1.1" 404 (26 ms)
[26/Apr/2020:10:04:11 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (4 ms)
[26/Apr/2020:10:04:23 -0300] 0:0:0:0:0:0:0:1 "GET /previsao HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:27 -0300] 0:0:0:0:0:0:0:1 "GET /tempo HTTP/1.1" 302 (14 ms)
[26/Apr/2020:10:04:27 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/ HTTP/1.1" 200 (32 ms)
[26/Apr/2020:10:04:27 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/stylesheet.css HTTP/1.1" 200 (18 ms)
[26/Apr/2020:10:04:27 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/login.jsp?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (6 ms)
[26/Apr/2020:10:04:27 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/background.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "POST /tempo/login.do?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/header.jsp?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (6 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/help.jsp?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (4 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/query.jsp?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (8 ms)
